Week_Start,Week_Number,Month,Quarter,Campaign_ID,Product,Category,Brand,Region,Account,Store_Count,Promo_Flag,Promo_Type,Promo_Depth_Band,Promo_Objective,Retailer_Support,Baseline_Units,Actual_Units,Uplift_Units,Uplift_Pct,Regular_Price,Promo_Price,Discount_Pct,Unit_Cost,Selling_Price,Baseline_Revenue,Actual_Revenue,Incremental_Revenue_From_Uplift,Revenue_Impact_vs_Baseline,Baseline_Gross_Profit,Gross_Profit_Before_Promo_Cost,Incremental_Gross_Profit_Before_Cost,Promo_Cost,Incremental_Profit_After_Promo_Cost,Promo_ROI,Baseline_Gross_Margin_Pct,Actual_Gross_Margin_Pct,Margin_Impact_pp,Rate_of_Sale_Units_per_Store_per_Week,Cannibalisation_Rate_Estimate,Cannibalised_Units_Estimate,Cannibalisation_Risk,Recommendation,Sales_Action,Buyer_Message
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,NSW,Coles,111,0,No Promo,No Promo,Baseline trading,None,1253,1291,38,0.0303,5.2,5.2,0.0,1.6,5.2,6515.6,6713.2,197.6,197.6,4510.8,4647.6,136.8,0.0,136.8,,0.6923,0.6923,0.0,11.6306,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,NSW,Independent,65,0,No Promo,No Promo,Baseline trading,None,577,563,-14,-0.0243,5.2,5.2,0.0,1.6,5.2,3000.4,2927.6,0.0,-72.8,2077.2,2026.8,-50.4,0.0,-50.4,,0.6923,0.6923,0.0,8.6615,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,VIC,Woolworths,101,0,No Promo,No Promo,Baseline trading,None,949,933,-16,-0.0169,5.2,5.2,0.0,1.6,5.2,4934.8,4851.6,0.0,-83.2,3416.4,3358.8,-57.6,0.0,-57.6,,0.6923,0.6923,0.0,9.2376,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,VIC,Coles,92,0,No Promo,No Promo,Baseline trading,None,923,944,21,0.0228,5.2,5.2,0.0,1.6,5.2,4799.6,4908.8,109.2,109.2,3322.8,3398.4,75.6,0.0,75.6,,0.6923,0.6923,0.0,10.2609,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,VIC,Independent,63,0,No Promo,No Promo,Baseline trading,None,549,514,-35,-0.0638,5.2,5.2,0.0,1.6,5.2,2854.8,2672.8,0.0,-182.0,1976.4,1850.4,-126.0,0.0,-126.0,,0.6923,0.6923,0.0,8.1587,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,QLD,Woolworths,87,0,No Promo,No Promo,Baseline trading,None,826,891,65,0.0787,5.2,5.2,0.0,1.6,5.2,4295.2,4633.2,338.0,338.0,2973.6,3207.6,234.0,0.0,234.0,,0.6923,0.6923,0.0,10.2414,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,QLD,Coles,79,0,No Promo,No Promo,Baseline trading,None,865,807,-58,-0.0671,5.2,5.2,0.0,1.6,5.2,4498.0,4196.4,0.0,-301.6,3114.0,2905.2,-208.8,0.0,-208.8,,0.6923,0.6923,0.0,10.2152,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,QLD,Independent,52,0,No Promo,No Promo,Baseline trading,None,528,523,-5,-0.0095,5.2,5.2,0.0,1.6,5.2,2745.6,2719.6,0.0,-26.0,1900.8,1882.8,-18.0,0.0,-18.0,,0.6923,0.6923,0.0,10.0577,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,WA,Woolworths,67,0,No Promo,No Promo,Baseline trading,None,726,715,-11,-0.0152,5.2,5.2,0.0,1.6,5.2,3775.2,3718.0,0.0,-57.2,2613.6,2574.0,-39.6,0.0,-39.6,,0.6923,0.6923,0.0,10.6716,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,WA,Coles,65,0,No Promo,No Promo,Baseline trading,None,599,625,26,0.0434,5.2,5.2,0.0,1.6,5.2,3114.8,3250.0,135.2,135.2,2156.4,2250.0,93.6,0.0,93.6,,0.6923,0.6923,0.0,9.6154,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,WA,Independent,42,0,No Promo,No Promo,Baseline trading,None,407,412,5,0.0123,5.2,5.2,0.0,1.6,5.2,2116.4,2142.4,26.0,26.0,1465.2,1483.2,18.0,0.0,18.0,,0.6923,0.6923,0.0,9.8095,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,SA,Woolworths,53,0,No Promo,No Promo,Baseline trading,None,605,621,16,0.0264,5.2,5.2,0.0,1.6,5.2,3146.0,3229.2,83.2,83.2,2178.0,2235.6,57.6,0.0,57.6,,0.6923,0.6923,0.0,11.717,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Chocolate Block 180g,Snacks,SweetPeak,SA,Coles,47,0,No Promo,No Promo,Baseline trading,None,538,544,6,0.0112,5.2,5.2,0.0,1.6,5.2,2797.6,2828.8,31.2,31.2,1936.8,1958.4,21.6,0.0,21.6,,0.6923,0.6923,0.0,11.5745,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1012,Chocolate Block 180g,Snacks,SweetPeak,SA,Independent,34,1,Price Discount,20-25%,Increase basket penetration,Shelf price ticket,299,658,359,1.2007,5.2,4.16,0.2,1.6,4.16,1554.8,2737.28,1493.44,1182.48,1076.4,1684.48,608.08,295.6979,312.3821,1.0564,0.6923,0.6154,-7.6923,19.3529,0.1099,39.4684,Medium,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,NSW,Woolworths,109,0,No Promo,No Promo,Baseline trading,None,591,638,47,0.0795,8.8,8.8,0.0,3.4,8.8,5200.8,5614.4,413.6,413.6,3191.4,3445.2,253.8,0.0,253.8,,0.6136,0.6136,0.0,5.8532,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,NSW,Coles,98,0,No Promo,No Promo,Baseline trading,None,590,581,-9,-0.0153,8.8,8.8,0.0,3.4,8.8,5192.0,5112.8,0.0,-79.2,3186.0,3137.4,-48.6,0.0,-48.6,,0.6136,0.6136,0.0,5.9286,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,NSW,Independent,72,0,No Promo,No Promo,Baseline trading,None,289,294,5,0.0173,8.8,8.8,0.0,3.4,8.8,2543.2,2587.2,44.0,44.0,1560.6,1587.6,27.0,0.0,27.0,,0.6136,0.6136,0.0,4.0833,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1013,Protein Bar 5pk,Snacks,FitBite,VIC,Woolworths,98,1,Multi-buy,10-15%,Increase basket size,Multi-buy shelf execution,459,638,179,0.39,8.8,7.48,0.15,3.4,7.48,4039.2,4772.24,1338.92,733.04,2478.6,2603.04,124.44,268.3494,-143.9094,-0.5363,0.6136,0.5455,-6.8182,6.5102,0.138,24.699,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,PR-1014,Protein Bar 5pk,Snacks,FitBite,VIC,Coles,93,1,Price Discount,10-15%,Drive volume,Shelf price ticket,523,669,146,0.2792,8.8,7.92,0.1,3.4,7.92,4602.4,5298.48,1156.32,696.08,2824.2,3023.88,199.68,306.9993,-107.3193,-0.3496,0.6136,0.5707,-4.2929,7.1935,0.0817,11.9282,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,PR-1015,Protein Bar 5pk,Snacks,FitBite,VIC,Independent,62,1,Catalogue Feature,30%+,Drive traffic,Catalogue,223,402,179,0.8027,8.8,6.16,0.3,3.4,6.16,1962.4,2476.32,1102.64,513.92,1204.2,1109.52,-94.68,456.9479,-551.6279,-1.2072,0.6136,0.4481,-16.5584,6.4839,0.1748,31.2936,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,PR-1016,Protein Bar 5pk,Snacks,FitBite,QLD,Woolworths,89,1,Multi-buy,10-15%,Drive multi-unit purchase,Multi-buy shelf execution,413,514,101,0.2446,8.8,7.92,0.1,3.4,7.92,3634.4,4070.88,799.92,436.48,2230.2,2323.28,93.08,184.7375,-91.6575,-0.4961,0.6136,0.5707,-4.2929,5.7753,0.1271,12.8332,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,QLD,Coles,80,0,No Promo,No Promo,Baseline trading,None,366,325,-41,-0.112,8.8,8.8,0.0,3.4,8.8,3220.8,2860.0,0.0,-360.8,1976.4,1755.0,-221.4,0.0,-221.4,,0.6136,0.6136,0.0,4.0625,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,QLD,Independent,51,0,No Promo,No Promo,Baseline trading,None,248,259,11,0.0444,8.8,8.8,0.0,3.4,8.8,2182.4,2279.2,96.8,96.8,1339.2,1398.6,59.4,0.0,59.4,,0.6136,0.6136,0.0,5.0784,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,WA,Woolworths,63,0,No Promo,No Promo,Baseline trading,None,315,338,23,0.073,8.8,8.8,0.0,3.4,8.8,2772.0,2974.4,202.4,202.4,1701.0,1825.2,124.2,0.0,124.2,,0.6136,0.6136,0.0,5.3651,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,WA,Coles,59,0,No Promo,No Promo,Baseline trading,None,300,292,-8,-0.0267,8.8,8.8,0.0,3.4,8.8,2640.0,2569.6,0.0,-70.4,1620.0,1576.8,-43.2,0.0,-43.2,,0.6136,0.6136,0.0,4.9492,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,WA,Independent,42,0,No Promo,No Promo,Baseline trading,None,163,159,-4,-0.0245,8.8,8.8,0.0,3.4,8.8,1434.4,1399.2,0.0,-35.2,880.2,858.6,-21.6,0.0,-21.6,,0.6136,0.6136,0.0,3.7857,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1017,Protein Bar 5pk,Snacks,FitBite,SA,Woolworths,53,1,Bundle,20-25%,Clear stock,Bundle execution,270,365,95,0.3519,8.8,6.6,0.25,3.4,6.6,2376.0,2409.0,627.0,33.0,1458.0,1168.0,-290.0,222.243,-512.243,-2.3049,0.6136,0.4848,-12.8788,6.8868,0.1396,13.2651,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,SA,Coles,49,0,No Promo,No Promo,Baseline trading,None,242,247,5,0.0207,8.8,8.8,0.0,3.4,8.8,2129.6,2173.6,44.0,44.0,1306.8,1333.8,27.0,0.0,27.0,,0.6136,0.6136,0.0,5.0408,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Protein Bar 5pk,Snacks,FitBite,SA,Independent,33,0,No Promo,No Promo,Baseline trading,None,123,121,-2,-0.0163,8.8,8.8,0.0,3.4,8.8,1082.4,1064.8,0.0,-17.6,664.2,653.4,-10.8,0.0,-10.8,,0.6136,0.6136,0.0,3.6667,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,NSW,Woolworths,121,0,No Promo,No Promo,Baseline trading,None,484,461,-23,-0.0475,13.0,13.0,0.0,5.0,13.0,6292.0,5993.0,0.0,-299.0,3872.0,3688.0,-184.0,0.0,-184.0,,0.6154,0.6154,0.0,3.8099,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,NSW,Coles,104,0,No Promo,No Promo,Baseline trading,None,350,340,-10,-0.0286,13.0,13.0,0.0,5.0,13.0,4550.0,4420.0,0.0,-130.0,2800.0,2720.0,-80.0,0.0,-80.0,,0.6154,0.6154,0.0,3.2692,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,NSW,Independent,63,0,No Promo,No Promo,Baseline trading,None,247,248,1,0.004,13.0,13.0,0.0,5.0,13.0,3211.0,3224.0,13.0,13.0,1976.0,1984.0,8.0,0.0,8.0,,0.6154,0.6154,0.0,3.9365,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,VIC,Woolworths,102,0,No Promo,No Promo,Baseline trading,None,414,397,-17,-0.0411,13.0,13.0,0.0,5.0,13.0,5382.0,5161.0,0.0,-221.0,3312.0,3176.0,-136.0,0.0,-136.0,,0.6154,0.6154,0.0,3.8922,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,VIC,Coles,90,0,No Promo,No Promo,Baseline trading,None,423,442,19,0.0449,13.0,13.0,0.0,5.0,13.0,5499.0,5746.0,247.0,247.0,3384.0,3536.0,152.0,0.0,152.0,,0.6154,0.6154,0.0,4.9111,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1018,Laundry Liquid 2L,Household,CleanWave,VIC,Independent,62,1,Catalogue Feature,10-15%,Build awareness,Catalogue,225,286,61,0.2711,13.0,11.7,0.1,5.0,11.7,2925.0,3346.2,713.7,421.2,1800.0,1916.2,116.2,373.9343,-257.7343,-0.6893,0.6154,0.5726,-4.2735,4.6129,0.0701,4.2754,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,QLD,Woolworths,91,0,No Promo,No Promo,Baseline trading,None,359,348,-11,-0.0306,13.0,13.0,0.0,5.0,13.0,4667.0,4524.0,0.0,-143.0,2872.0,2784.0,-88.0,0.0,-88.0,,0.6154,0.6154,0.0,3.8242,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,QLD,Coles,84,0,No Promo,No Promo,Baseline trading,None,290,289,-1,-0.0034,13.0,13.0,0.0,5.0,13.0,3770.0,3757.0,0.0,-13.0,2320.0,2312.0,-8.0,0.0,-8.0,,0.6154,0.6154,0.0,3.4405,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1019,Laundry Liquid 2L,Household,CleanWave,QLD,Independent,55,1,Multi-buy,10-15%,Increase basket size,Multi-buy shelf execution,181,287,106,0.5856,13.0,11.05,0.15,5.0,11.05,2353.0,3171.35,1171.3,818.35,1448.0,1736.35,288.35,181.9263,106.4237,0.585,0.6154,0.5475,-6.7873,5.2182,0.0515,5.4588,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,WA,Woolworths,66,0,No Promo,No Promo,Baseline trading,None,270,272,2,0.0074,13.0,13.0,0.0,5.0,13.0,3510.0,3536.0,26.0,26.0,2160.0,2176.0,16.0,0.0,16.0,,0.6154,0.6154,0.0,4.1212,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,WA,Coles,62,0,No Promo,No Promo,Baseline trading,None,255,248,-7,-0.0275,13.0,13.0,0.0,5.0,13.0,3315.0,3224.0,0.0,-91.0,2040.0,1984.0,-56.0,0.0,-56.0,,0.6154,0.6154,0.0,4.0,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,WA,Independent,39,0,No Promo,No Promo,Baseline trading,None,132,134,2,0.0152,13.0,13.0,0.0,5.0,13.0,1716.0,1742.0,26.0,26.0,1056.0,1072.0,16.0,0.0,16.0,,0.6154,0.6154,0.0,3.4359,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,SA,Woolworths,54,0,No Promo,No Promo,Baseline trading,None,205,190,-15,-0.0732,13.0,13.0,0.0,5.0,13.0,2665.0,2470.0,0.0,-195.0,1640.0,1520.0,-120.0,0.0,-120.0,,0.6154,0.6154,0.0,3.5185,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Laundry Liquid 2L,Household,CleanWave,SA,Coles,51,0,No Promo,No Promo,Baseline trading,None,184,185,1,0.0054,13.0,13.0,0.0,5.0,13.0,2392.0,2405.0,13.0,13.0,1472.0,1480.0,8.0,0.0,8.0,,0.6154,0.6154,0.0,3.6275,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1020,Laundry Liquid 2L,Household,CleanWave,SA,Independent,32,1,Price Discount,10-15%,Increase basket penetration,Shelf price ticket,102,157,55,0.5392,13.0,11.05,0.15,5.0,11.05,1326.0,1734.85,607.75,408.85,816.0,949.85,133.85,226.8662,-93.0162,-0.41,0.6154,0.5475,-6.7873,4.9062,0.0606,3.3333,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,NSW,Woolworths,114,0,No Promo,No Promo,Baseline trading,None,374,381,7,0.0187,18.0,18.0,0.0,7.0,18.0,6732.0,6858.0,126.0,126.0,4114.0,4191.0,77.0,0.0,77.0,,0.6111,0.6111,0.0,3.3421,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,NSW,Coles,106,0,No Promo,No Promo,Baseline trading,None,348,353,5,0.0144,18.0,18.0,0.0,7.0,18.0,6264.0,6354.0,90.0,90.0,3828.0,3883.0,55.0,0.0,55.0,,0.6111,0.6111,0.0,3.3302,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1021,Dishwashing Tablets 30pk,Household,SparkHome,NSW,Independent,68,1,Display + Discount,20-25%,Support key account plan,Display + catalogue,208,462,254,1.2212,18.0,14.4,0.2,7.0,14.4,3744.0,6652.8,3657.6,2908.8,2288.0,3418.8,1130.8,723.9158,406.8842,0.5621,0.6111,0.5139,-9.7222,6.7941,0.0705,17.9134,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-01-06,1,Jan,Q1,PR-1022,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Woolworths,98,1,Price Discount,10-15%,Defend share,Shelf price ticket,337,449,112,0.3323,18.0,16.2,0.1,7.0,16.2,6066.0,7273.8,1814.4,1207.8,3707.0,4130.8,423.8,311.712,112.088,0.3596,0.6111,0.5679,-4.321,4.5816,0.0584,6.5412,Low,Targeted repeat,Repeat selectively in strongest regions or accounts,Positive result but best suited to targeted execution
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Coles,95,0,No Promo,No Promo,Baseline trading,None,323,322,-1,-0.0031,18.0,18.0,0.0,7.0,18.0,5814.0,5796.0,0.0,-18.0,3553.0,3542.0,-11.0,0.0,-11.0,,0.6111,0.6111,0.0,3.3895,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Independent,61,0,No Promo,No Promo,Baseline trading,None,182,163,-19,-0.1044,18.0,18.0,0.0,7.0,18.0,3276.0,2934.0,0.0,-342.0,2002.0,1793.0,-209.0,0.0,-209.0,,0.6111,0.6111,0.0,2.6721,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Woolworths,85,0,No Promo,No Promo,Baseline trading,None,268,278,10,0.0373,18.0,18.0,0.0,7.0,18.0,4824.0,5004.0,180.0,180.0,2948.0,3058.0,110.0,0.0,110.0,,0.6111,0.6111,0.0,3.2706,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Coles,84,0,No Promo,No Promo,Baseline trading,None,296,315,19,0.0642,18.0,18.0,0.0,7.0,18.0,5328.0,5670.0,342.0,342.0,3256.0,3465.0,209.0,0.0,209.0,,0.6111,0.6111,0.0,3.75,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Independent,52,0,No Promo,No Promo,Baseline trading,None,139,145,6,0.0432,18.0,18.0,0.0,7.0,18.0,2502.0,2610.0,108.0,108.0,1529.0,1595.0,66.0,0.0,66.0,,0.6111,0.6111,0.0,2.7885,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Woolworths,66,0,No Promo,No Promo,Baseline trading,None,242,223,-19,-0.0785,18.0,18.0,0.0,7.0,18.0,4356.0,4014.0,0.0,-342.0,2662.0,2453.0,-209.0,0.0,-209.0,,0.6111,0.6111,0.0,3.3788,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Coles,60,0,No Promo,No Promo,Baseline trading,None,209,211,2,0.0096,18.0,18.0,0.0,7.0,18.0,3762.0,3798.0,36.0,36.0,2299.0,2321.0,22.0,0.0,22.0,,0.6111,0.6111,0.0,3.5167,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Independent,40,0,No Promo,No Promo,Baseline trading,None,115,129,14,0.1217,18.0,18.0,0.0,7.0,18.0,2070.0,2322.0,252.0,252.0,1265.0,1419.0,154.0,0.0,154.0,,0.6111,0.6111,0.0,3.225,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1023,Dishwashing Tablets 30pk,Household,SparkHome,SA,Woolworths,54,1,Price Discount,10-15%,Drive volume,Shelf price ticket,166,285,119,0.7169,18.0,15.3,0.15,7.0,15.3,2988.0,4360.5,1820.7,1372.5,1826.0,2365.5,539.5,324.8631,214.6369,0.6607,0.6111,0.5425,-6.8627,5.2778,0.0512,6.0958,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Coles,52,0,No Promo,No Promo,Baseline trading,None,155,140,-15,-0.0968,18.0,18.0,0.0,7.0,18.0,2790.0,2520.0,0.0,-270.0,1705.0,1540.0,-165.0,0.0,-165.0,,0.6111,0.6111,0.0,2.6923,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Independent,32,0,No Promo,No Promo,Baseline trading,None,71,71,0,0.0,18.0,18.0,0.0,7.0,18.0,1278.0,1278.0,0.0,0.0,781.0,781.0,0.0,0.0,0.0,,0.6111,0.6111,0.0,2.2188,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,PR-1024,Shampoo 400ml,Personal Care,GlowLab,NSW,Woolworths,110,1,Price Discount,20-25%,Defend share,Shelf price ticket,527,983,456,0.8653,7.5,5.62,0.25,2.6,5.62,3952.5,5524.46,2562.72,1571.96,2582.3,2968.66,386.36,500.7397,-114.3797,-0.2284,0.6533,0.5374,-11.5967,8.9364,0.0581,26.4741,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-01-06,1,Jan,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Coles,97,0,No Promo,No Promo,Baseline trading,None,508,512,4,0.0079,7.5,7.5,0.0,2.6,7.5,3810.0,3840.0,30.0,30.0,2489.2,2508.8,19.6,0.0,19.6,,0.6533,0.6533,0.0,5.2784,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-01-06,1,Jan,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Independent,65,0,No Promo,No Promo,Baseline trading,None,289,285,-4,-0.0138,7.5,7.5,0.0,2.6,7.5,2167.5,2137.5,0.0,-30.0,1416.1,1396.5,-19.6,0.0,-19.6,,0.6533,0.6533,0.0,4.3846,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
